merchant_id,total_sales,sales_use_coupon,total_coupon,merchant_min_distance,merchant_max_distance,merchant_mean_distance,merchant_median_distance,merchant_coupon_transfer_rate,coupon_rate
6504,44.0,8.0,104.0,0.0,3.0,1.2,1.0,0.07692307692307693,0.18181818181818182
1244,26.0,1.0,137.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.038461538461538464
1469,360.0,42.0,1004.0,0.0,10.0,2.3684210526315788,1.0,0.04183266932270916,0.11666666666666667
4391,1.0,0.0,0.0,,,,,,0.0
8236,12.0,1.0,6.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333
1945,282.0,22.0,109.0,0.0,2.0,0.21052631578947367,0.0,0.2018348623853211,0.07801418439716312
629,40.0,2.0,243.0,1.0,2.0,1.5,1.5,0.00823045267489712,0.05
1941,340.0,27.0,187.0,0.0,2.0,0.2608695652173913,0.0,0.1443850267379679,0.07941176470588235
8080,4.0,0.0,0.0,,,,,,0.0
2461,29.0,4.0,24.0,0.0,3.0,1.25,1.0,0.16666666666666666,0.13793103448275862
8429,1.0,0.0,1.0,,,,,0.0,0.0
2664,,0.0,1.0,,,,,0.0,
5590,23.0,1.0,7.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.043478260869565216
2146,78.0,0.0,0.0,,,,,,0.0
2712,15.0,0.0,23.0,,,,,0.0,0.0
1433,438.0,37.0,255.0,0.0,10.0,1.0625,0.0,0.1450980392156863,0.08447488584474885
2709,67.0,10.0,614.0,0.0,2.0,0.375,0.0,0.016286644951140065,0.14925373134328357
8244,2.0,1.0,3.0,10.0,10.0,10.0,10.0,0.3333333333333333,0.5
2436,490.0,50.0,647.0,0.0,10.0,1.8837209302325582,1.0,0.07727975270479134,0.10204081632653061
5021,,0.0,1.0,,,,,0.0,
2206,1.0,0.0,5.0,,,,,0.0,0.0
5152,90.0,14.0,93.0,0.0,3.0,1.0,1.0,0.15053763440860216,0.15555555555555556
7884,120.0,20.0,260.0,0.0,10.0,2.176470588235294,1.0,0.07692307692307693,0.16666666666666666
4225,5.0,1.0,2.0,3.0,3.0,3.0,3.0,0.5,0.2
7910,84.0,22.0,96.0,0.0,2.0,0.2857142857142857,0.0,0.22916666666666666,0.2619047619047619
2970,200.0,42.0,171.0,0.0,10.0,1.8918918918918919,1.0,0.24561403508771928,0.21
1180,13.0,0.0,4.0,,,,,0.0,0.0
1080,322.0,17.0,665.0,0.0,10.0,2.1176470588235294,1.0,0.02556390977443609,0.052795031055900624
7717,419.0,54.0,471.0,0.0,10.0,2.326923076923077,0.0,0.11464968152866242,0.1288782816229117
3033,37.0,0.0,0.0,,,,,,0.0
3329,3.0,0.0,0.0,,,,,,0.0
7901,2.0,0.0,0.0,,,,,,0.0
2002,4.0,0.0,2.0,,,,,0.0,0.0
4142,419.0,0.0,0.0,,,,,,0.0
5999,6.0,0.0,0.0,,,,,,0.0
6508,4.0,0.0,3.0,,,,,0.0,0.0
6284,12.0,2.0,24.0,1.0,7.0,4.0,4.0,0.08333333333333333,0.16666666666666666
7564,17.0,0.0,0.0,,,,,,0.0
7974,190.0,9.0,148.0,0.0,7.0,0.7777777777777778,0.0,0.060810810810810814,0.04736842105263158
2963,5.0,0.0,3.0,,,,,0.0,0.0
3961,5.0,0.0,0.0,,,,,,0.0
1893,,0.0,1.0,,,,,0.0,
3394,17.0,1.0,13.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.058823529411764705
5463,1.0,0.0,1.0,,,,,0.0,0.0
6830,23.0,0.0,6.0,,,,,0.0,0.0
662,1.0,0.0,0.0,,,,,,0.0
3262,53.0,0.0,7.0,,,,,0.0,0.0
8606,1.0,0.0,1.0,,,,,0.0,0.0
1125,130.0,10.0,78.0,0.0,4.0,1.375,0.5,0.1282051282051282,0.07692307692307693
7265,1.0,0.0,1.0,,,,,0.0,0.0
8369,,0.0,1.0,,,,,0.0,
7666,54.0,3.0,18.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.05555555555555555
5430,3.0,0.0,3.0,,,,,0.0,0.0
171,80.0,14.0,60.0,0.0,4.0,0.7857142857142857,0.0,0.23333333333333334,0.175
4033,3.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,0.3333333333333333
1566,2.0,0.0,1.0,,,,,0.0,0.0
5717,262.0,10.0,572.0,0.0,2.0,0.6666666666666666,1.0,0.017482517482517484,0.03816793893129771
3046,31.0,0.0,35.0,,,,,0.0,0.0
2365,14.0,0.0,9.0,,,,,0.0,0.0
1637,13.0,0.0,4.0,,,,,0.0,0.0
112,7.0,1.0,2.0,2.0,2.0,2.0,2.0,0.5,0.14285714285714285
3425,2.0,0.0,0.0,,,,,,0.0
8229,9.0,0.0,0.0,,,,,,0.0
8614,72.0,9.0,66.0,1.0,3.0,1.4444444444444444,1.0,0.13636363636363635,0.125
4679,2.0,0.0,2.0,,,,,0.0,0.0
4333,3.0,0.0,0.0,,,,,,0.0
924,12.0,4.0,21.0,0.0,4.0,1.3333333333333333,0.0,0.19047619047619047,0.3333333333333333
5696,2.0,0.0,4.0,,,,,0.0,0.0
611,28.0,7.0,24.0,0.0,3.0,0.8,0.0,0.2916666666666667,0.25
539,36.0,0.0,5.0,,,,,0.0,0.0
6801,2.0,0.0,0.0,,,,,,0.0
1041,138.0,11.0,66.0,0.0,3.0,0.7272727272727273,0.0,0.16666666666666666,0.07971014492753623
8580,42.0,9.0,41.0,0.0,1.0,0.5,0.5,0.21951219512195122,0.21428571428571427
2588,1.0,0.0,0.0,,,,,,0.0
7422,58.0,20.0,133.0,0.0,10.0,5.157894736842105,5.0,0.15037593984962405,0.3448275862068966
6025,7.0,0.0,4.0,,,,,0.0,0.0
4970,5.0,5.0,5.0,,,,,1.0,1.0
4579,175.0,25.0,140.0,0.0,10.0,0.5,0.0,0.17857142857142858,0.14285714285714285
3939,100.0,4.0,139.0,1.0,5.0,3.0,3.0,0.02877697841726619,0.04
5280,1.0,0.0,1.0,,,,,0.0,0.0
1379,410.0,45.0,251.0,0.0,10.0,0.6842105263157895,0.0,0.17928286852589642,0.10975609756097561
1508,4.0,0.0,0.0,,,,,,0.0
3532,1115.0,70.0,261.0,0.0,3.0,0.140625,0.0,0.2681992337164751,0.06278026905829596
7354,122.0,4.0,93.0,0.0,0.0,0.0,0.0,0.043010752688172046,0.03278688524590164
5106,13.0,0.0,17.0,,,,,0.0,0.0
5934,2.0,0.0,0.0,,,,,,0.0
2199,5.0,0.0,5.0,,,,,0.0,0.0
3283,85.0,36.0,74.0,0.0,1.0,0.15625,0.0,0.4864864864864865,0.4235294117647059
7009,2.0,0.0,3.0,,,,,0.0,0.0
1860,31.0,2.0,66.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.06451612903225806
2896,5.0,0.0,0.0,,,,,,0.0
7194,13.0,0.0,4.0,,,,,0.0,0.0
8533,7.0,0.0,8.0,,,,,0.0,0.0
4068,4.0,0.0,0.0,,,,,,0.0
4519,,0.0,1.0,,,,,0.0,
5632,6.0,0.0,4.0,,,,,0.0,0.0
860,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5
4570,10.0,6.0,10.0,0.0,0.0,0.0,0.0,0.6,0.6
6735,34.0,0.0,1.0,,,,,0.0,0.0
915,14.0,0.0,15.0,,,,,0.0,0.0
8021,4.0,0.0,3.0,,,,,0.0,0.0
4661,20.0,1.0,141.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.05
4936,1.0,0.0,6.0,,,,,0.0,0.0
1169,169.0,0.0,0.0,,,,,,0.0
113,7.0,0.0,4.0,,,,,0.0,0.0
7679,120.0,26.0,80.0,0.0,1.0,0.09090909090909091,0.0,0.325,0.21666666666666667
7684,3.0,0.0,3.0,,,,,0.0,0.0
7647,2.0,0.0,2.0,,,,,0.0,0.0
7605,69.0,10.0,60.0,0.0,4.0,0.5,0.0,0.16666666666666666,0.14492753623188406
8517,1.0,0.0,0.0,,,,,,0.0
6093,1.0,0.0,0.0,,,,,,0.0
5709,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.2
229,,0.0,1.0,,,,,0.0,
4043,81.0,10.0,268.0,0.0,5.0,1.0,0.0,0.03731343283582089,0.12345679012345678
6389,15.0,0.0,0.0,,,,,,0.0
7113,155.0,3.0,252.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.01935483870967742
2854,3.0,0.0,4.0,,,,,0.0,0.0
2180,2.0,0.0,3.0,,,,,0.0,0.0
7917,28.0,1.0,26.0,4.0,4.0,4.0,4.0,0.038461538461538464,0.03571428571428571
6021,54.0,3.0,95.0,0.0,1.0,0.6666666666666666,1.0,0.031578947368421054,0.05555555555555555
1398,13.0,4.0,13.0,0.0,3.0,1.5,1.5,0.3076923076923077,0.3076923076923077
4439,3.0,0.0,2.0,,,,,0.0,0.0
5327,13.0,1.0,2.0,,,,,0.5,0.07692307692307693
6378,1.0,0.0,1.0,,,,,0.0,0.0
4070,46.0,7.0,26.0,0.0,0.0,0.0,0.0,0.2692307692307692,0.15217391304347827
811,2.0,0.0,0.0,,,,,,0.0
4807,19.0,1.0,23.0,4.0,4.0,4.0,4.0,0.043478260869565216,0.05263157894736842
2050,135.0,11.0,96.0,0.0,1.0,0.09090909090909091,0.0,0.11458333333333333,0.08148148148148149
8181,276.0,30.0,539.0,0.0,5.0,0.3103448275862069,0.0,0.055658627087198514,0.10869565217391304
297,5.0,0.0,3.0,,,,,0.0,0.0
2842,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0.25
1212,2.0,0.0,2.0,,,,,0.0,0.0
8775,240.0,45.0,88.0,0.0,10.0,1.3333333333333333,1.0,0.5113636363636364,0.1875
1832,2.0,0.0,2.0,,,,,0.0,0.0
4860,6.0,6.0,158.0,0.0,9.0,1.8333333333333333,0.5,0.0379746835443038,1.0
582,11.0,3.0,14.0,9.0,10.0,9.333333333333334,9.0,0.21428571428571427,0.2727272727272727
1312,4.0,0.0,0.0,,,,,,0.0
4130,19.0,4.0,6.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.21052631578947367
1812,13.0,0.0,22.0,,,,,0.0,0.0
504,,0.0,1.0,,,,,0.0,
5136,3.0,0.0,4.0,,,,,0.0,0.0
656,4.0,1.0,5.0,,,,,0.2,0.25
2648,1.0,0.0,2.0,,,,,0.0,0.0
3251,84.0,10.0,100.0,0.0,7.0,0.9,0.0,0.1,0.11904761904761904
4871,1.0,0.0,0.0,,,,,,0.0
5557,6.0,2.0,9.0,1.0,3.0,2.0,2.0,0.2222222222222222,0.3333333333333333
1956,6.0,0.0,0.0,,,,,,0.0
1089,4.0,0.0,1.0,,,,,0.0,0.0
5627,18.0,2.0,7.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.1111111111111111
5407,8.0,0.0,0.0,,,,,,0.0
4024,6.0,0.0,0.0,,,,,,0.0
3406,14.0,0.0,9.0,,,,,0.0,0.0
5591,240.0,22.0,106.0,0.0,6.0,0.5714285714285714,0.0,0.20754716981132076,0.09166666666666666
6434,84.0,8.0,34.0,0.0,1.0,0.25,0.0,0.23529411764705882,0.09523809523809523
2036,12.0,6.0,76.0,0.0,10.0,3.25,1.5,0.07894736842105263,0.5
6227,4.0,0.0,6.0,,,,,0.0,0.0
7913,38.0,6.0,149.0,0.0,0.0,0.0,0.0,0.040268456375838924,0.15789473684210525
711,4.0,0.0,1.0,,,,,0.0,0.0
8292,7.0,0.0,7.0,,,,,0.0,0.0
5985,8.0,0.0,4.0,,,,,0.0,0.0
576,14.0,4.0,29.0,0.0,3.0,1.5,1.5,0.13793103448275862,0.2857142857142857
2852,27.0,1.0,13.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.037037037037037035
797,146.0,22.0,224.0,0.0,2.0,0.3157894736842105,0.0,0.09821428571428571,0.1506849315068493
5819,3.0,0.0,3.0,,,,,0.0,0.0
5777,26.0,1.0,8.0,1.0,1.0,1.0,1.0,0.125,0.038461538461538464
8490,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
3740,1.0,0.0,1.0,,,,,0.0,0.0
6135,120.0,56.0,128.0,0.0,10.0,0.9433962264150944,0.0,0.4375,0.4666666666666667
7011,85.0,7.0,56.0,0.0,2.0,1.0,1.0,0.125,0.08235294117647059
3449,6.0,0.0,22.0,,,,,0.0,0.0
835,1.0,0.0,0.0,,,,,,0.0
904,31.0,7.0,19.0,0.0,2.0,0.2857142857142857,0.0,0.3684210526315789,0.22580645161290322
744,19.0,0.0,7.0,,,,,0.0,0.0
6683,165.0,31.0,91.0,0.0,3.0,0.2,0.0,0.34065934065934067,0.18787878787878787
1655,2.0,0.0,3.0,,,,,0.0,0.0
8613,1.0,0.0,0.0,,,,,,0.0
8697,1.0,0.0,1.0,,,,,0.0,0.0
447,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666
2661,17.0,1.0,20.0,1.0,1.0,1.0,1.0,0.05,0.058823529411764705
7070,5.0,0.0,1.0,,,,,0.0,0.0
512,19.0,5.0,7.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2631578947368421
3733,2.0,0.0,1.0,,,,,0.0,0.0
8174,5.0,0.0,0.0,,,,,,0.0
2382,5.0,1.0,4.0,,,,,0.25,0.2
4036,,0.0,1.0,,,,,0.0,
3284,325.0,41.0,101.0,0.0,4.0,0.15789473684210525,0.0,0.40594059405940597,0.12615384615384614
7903,138.0,22.0,90.0,0.0,1.0,0.2631578947368421,0.0,0.24444444444444444,0.15942028985507245
961,5.0,0.0,6.0,,,,,0.0,0.0
42,131.0,5.0,32.0,0.0,2.0,0.4,0.0,0.15625,0.03816793893129771
7811,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.4,0.4
7098,2.0,0.0,1.0,,,,,0.0,0.0
6909,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666
1017,2.0,0.0,2.0,,,,,0.0,0.0
4883,112.0,20.0,97.0,0.0,7.0,0.4375,0.0,0.20618556701030927,0.17857142857142858
357,4.0,0.0,0.0,,,,,,0.0
2714,12.0,1.0,11.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.08333333333333333
129,176.0,25.0,55.0,0.0,3.0,0.7272727272727273,0.0,0.45454545454545453,0.14204545454545456
4116,21.0,0.0,12.0,,,,,0.0,0.0
8366,4.0,0.0,3.0,,,,,0.0,0.0
4478,1.0,1.0,3.0,,,,,0.3333333333333333,1.0
58,184.0,6.0,19.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.03260869565217391
5113,15.0,0.0,39.0,,,,,0.0,0.0
3293,118.0,13.0,96.0,0.0,4.0,1.1111111111111112,1.0,0.13541666666666666,0.11016949152542373
1166,5.0,0.0,0.0,,,,,,0.0
1320,12.0,1.0,5.0,0.0,0.0,0.0,0.0,0.2,0.08333333333333333
6871,5.0,0.0,1.0,,,,,0.0,0.0
4552,2.0,0.0,0.0,,,,,,0.0
2649,1.0,0.0,0.0,,,,,,0.0
187,28.0,7.0,11.0,0.0,1.0,0.14285714285714285,0.0,0.6363636363636364,0.25
6024,34.0,5.0,12.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.14705882352941177
8037,78.0,6.0,25.0,0.0,10.0,2.5,0.5,0.24,0.07692307692307693
6288,5.0,1.0,20.0,,,,,0.05,0.2
660,1.0,0.0,0.0,,,,,,0.0
2731,16.0,3.0,9.0,,,,,0.3333333333333333,0.1875
6885,22.0,3.0,33.0,3.0,3.0,3.0,3.0,0.09090909090909091,0.13636363636363635
8597,,0.0,1.0,,,,,0.0,
2550,2.0,0.0,1.0,,,,,0.0,0.0
2400,15.0,0.0,6.0,,,,,0.0,0.0
6122,1.0,0.0,2.0,,,,,0.0,0.0
1715,62.0,4.0,90.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.06451612903225806
2202,8.0,0.0,3.0,,,,,0.0,0.0
1616,3.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,0.3333333333333333
2420,2.0,0.0,124.0,,,,,0.0,0.0
8651,12.0,1.0,3.0,5.0,5.0,5.0,5.0,0.3333333333333333,0.08333333333333333
7539,4.0,0.0,2.0,,,,,0.0,0.0
7312,1.0,0.0,1.0,,,,,0.0,0.0
1073,9.0,0.0,21.0,,,,,0.0,0.0
1839,35.0,0.0,36.0,,,,,0.0,0.0
1979,12.0,0.0,0.0,,,,,,0.0
8309,1.0,0.0,4.0,,,,,0.0,0.0
963,3.0,0.0,3.0,,,,,0.0,0.0
2286,1.0,0.0,2.0,,,,,0.0,0.0
5829,5.0,0.0,13.0,,,,,0.0,0.0
4821,9.0,0.0,8.0,,,,,0.0,0.0
996,10.0,3.0,11.0,0.0,4.0,2.6666666666666665,4.0,0.2727272727272727,0.3
6190,11.0,0.0,0.0,,,,,,0.0
4309,7.0,0.0,2.0,,,,,0.0,0.0
3792,47.0,0.0,18.0,,,,,0.0,0.0
5608,1.0,0.0,1.0,,,,,0.0,0.0
4523,2.0,0.0,6.0,,,,,0.0,0.0
8438,10.0,0.0,20.0,,,,,0.0,0.0
7221,144.0,24.0,138.0,0.0,10.0,4.315789473684211,1.0,0.17391304347826086,0.16666666666666666
8376,1.0,0.0,2.0,,,,,0.0,0.0
3546,27.0,2.0,14.0,0.0,1.0,0.5,0.5,0.14285714285714285,0.07407407407407407
4356,100.0,6.0,76.0,0.0,10.0,2.2,0.0,0.07894736842105263,0.06
3786,215.0,24.0,95.0,0.0,10.0,2.3181818181818183,1.5,0.25263157894736843,0.11162790697674418
4660,12.0,1.0,3.0,3.0,3.0,3.0,3.0,0.3333333333333333,0.08333333333333333
6121,15.0,0.0,4.0,,,,,0.0,0.0
3923,4.0,0.0,2.0,,,,,0.0,0.0
2622,128.0,9.0,81.0,0.0,1.0,0.2222222222222222,0.0,0.1111111111111111,0.0703125
2508,3.0,0.0,2.0,,,,,0.0,0.0
6524,13.0,0.0,0.0,,,,,,0.0
2020,17.0,1.0,33.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.058823529411764705
5020,2.0,0.0,2.0,,,,,0.0,0.0
7718,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111
476,1.0,0.0,0.0,,,,,,0.0
6291,2.0,0.0,0.0,,,,,,0.0
8305,38.0,6.0,226.0,0.0,2.0,0.5,0.0,0.02654867256637168,0.15789473684210525
8311,3.0,0.0,0.0,,,,,,0.0
6610,12.0,0.0,7.0,,,,,0.0,0.0
1001,1.0,0.0,1.0,,,,,0.0,0.0
3173,29.0,0.0,22.0,,,,,0.0,0.0
351,12.0,2.0,4.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666
866,1.0,0.0,0.0,,,,,,0.0
7428,32.0,4.0,26.0,0.0,4.0,1.0,0.0,0.15384615384615385,0.125
6404,7.0,0.0,6.0,,,,,0.0,0.0
3453,6.0,0.0,7.0,,,,,0.0,0.0
4249,10.0,0.0,0.0,,,,,,0.0
1525,4.0,0.0,0.0,,,,,,0.0
1735,12.0,0.0,27.0,,,,,0.0,0.0
527,9.0,0.0,2.0,,,,,0.0,0.0
1256,9.0,0.0,3.0,,,,,0.0,0.0
451,15.0,1.0,6.0,5.0,5.0,5.0,5.0,0.16666666666666666,0.06666666666666667
6949,1.0,0.0,1.0,,,,,0.0,0.0
3040,6.0,0.0,4.0,,,,,0.0,0.0
5474,2.0,0.0,2.0,,,,,0.0,0.0
7078,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.125
5768,4.0,0.0,0.0,,,,,,0.0
1352,22.0,0.0,10.0,,,,,0.0,0.0
2233,8.0,0.0,7.0,,,,,0.0,0.0
2543,1.0,0.0,0.0,,,,,,0.0
1873,2.0,0.0,6.0,,,,,0.0,0.0
3802,5.0,0.0,0.0,,,,,,0.0
3964,8.0,0.0,2.0,,,,,0.0,0.0
4675,22.0,0.0,7.0,,,,,0.0,0.0
3750,6.0,0.0,12.0,,,,,0.0,0.0
1307,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25
8386,44.0,3.0,26.0,0.0,5.0,1.6666666666666667,0.0,0.11538461538461539,0.06818181818181818
5294,10.0,1.0,12.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.1
1072,21.0,2.0,23.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.09523809523809523
1083,5.0,0.0,5.0,,,,,0.0,0.0
6604,4.0,0.0,2.0,,,,,0.0,0.0
1605,2.0,0.0,3.0,,,,,0.0,0.0
4053,1.0,0.0,4.0,,,,,0.0,0.0
5414,3.0,0.0,1.0,,,,,0.0,0.0
892,22.0,1.0,22.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456
2734,5.0,0.0,0.0,,,,,,0.0
380,121.0,9.0,41.0,0.0,1.0,0.16666666666666666,0.0,0.21951219512195122,0.0743801652892562
2813,110.0,23.0,125.0,0.0,8.0,0.9090909090909091,0.0,0.184,0.20909090909090908
373,8.0,0.0,1.0,,,,,0.0,0.0
2574,15.0,0.0,5.0,,,,,0.0,0.0
7369,16.0,0.0,5.0,,,,,0.0,0.0
5107,7.0,0.0,0.0,,,,,,0.0
7838,16.0,5.0,33.0,1.0,3.0,1.6,1.0,0.15151515151515152,0.3125
2634,6.0,0.0,0.0,,,,,,0.0
8653,32.0,1.0,29.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.03125
6762,13.0,0.0,16.0,,,,,0.0,0.0
1118,2.0,0.0,4.0,,,,,0.0,0.0
6582,40.0,8.0,22.0,0.0,1.0,0.2857142857142857,0.0,0.36363636363636365,0.2
3434,1.0,0.0,1.0,,,,,0.0,0.0
882,3.0,0.0,0.0,,,,,,0.0
7667,5.0,0.0,4.0,,,,,0.0,0.0
5045,49.0,7.0,12.0,0.0,1.0,0.42857142857142855,0.0,0.5833333333333334,0.14285714285714285
209,56.0,18.0,44.0,0.0,2.0,0.5,0.0,0.4090909090909091,0.32142857142857145
7319,16.0,0.0,9.0,,,,,0.0,0.0
8010,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5
4419,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.125
6574,1.0,0.0,2.0,,,,,0.0,0.0
3330,3.0,0.0,2.0,,,,,0.0,0.0
7483,125.0,15.0,87.0,0.0,2.0,0.13333333333333333,0.0,0.1724137931034483,0.12
3541,2.0,0.0,1.0,,,,,0.0,0.0
7506,4.0,0.0,4.0,,,,,0.0,0.0
6858,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0.2
2676,8.0,0.0,5.0,,,,,0.0,0.0
8643,3.0,0.0,4.0,,,,,0.0,0.0
4787,11.0,0.0,0.0,,,,,,0.0
4302,2.0,0.0,0.0,,,,,,0.0
1440,38.0,5.0,15.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.13157894736842105
6761,6.0,2.0,4.0,0.0,4.0,2.0,2.0,0.5,0.3333333333333333
5545,1.0,0.0,1.0,,,,,0.0,0.0
913,15.0,4.0,8.0,0.0,0.0,0.0,0.0,0.5,0.26666666666666666
6298,,0.0,1.0,,,,,0.0,
6033,13.0,1.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.07692307692307693
4102,8.0,2.0,7.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.25
1555,1.0,0.0,0.0,,,,,,0.0
6513,13.0,2.0,15.0,0.0,6.0,3.0,3.0,0.13333333333333333,0.15384615384615385
7807,1.0,0.0,0.0,,,,,,0.0
5199,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222
398,7.0,3.0,17.0,4.0,4.0,4.0,4.0,0.17647058823529413,0.42857142857142855
5314,2.0,1.0,4.0,,,,,0.25,0.5
6047,1.0,0.0,0.0,,,,,,0.0
3813,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
669,1.0,0.0,0.0,,,,,,0.0
7648,19.0,0.0,7.0,,,,,0.0,0.0
2610,67.0,9.0,27.0,0.0,5.0,1.5555555555555556,0.0,0.3333333333333333,0.13432835820895522
5907,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.3333333333333333,0.5
4449,1.0,0.0,0.0,,,,,,0.0
6072,1.0,0.0,1.0,,,,,0.0,0.0
970,48.0,7.0,33.0,0.0,0.0,0.0,0.0,0.21212121212121213,0.14583333333333334
6515,25.0,4.0,36.0,,,,,0.1111111111111111,0.16
6551,8.0,0.0,10.0,,,,,0.0,0.0
5954,24.0,2.0,12.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333
3431,12.0,4.0,8.0,1.0,8.0,4.5,4.5,0.5,0.3333333333333333
4048,8.0,8.0,41.0,,,,,0.1951219512195122,1.0
8253,9.0,0.0,0.0,,,,,,0.0
5755,42.0,3.0,50.0,0.0,0.0,0.0,0.0,0.06,0.07142857142857142
2804,10.0,0.0,10.0,,,,,0.0,0.0
5801,,0.0,1.0,,,,,0.0,
