merchant_id,total_sales,sales_use_coupon,total_coupon,merchant_min_distance,merchant_max_distance,merchant_mean_distance,merchant_median_distance,merchant_coupon_transfer_rate,coupon_rate
4033,3.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,0.3333333333333333
1566,1.0,0.0,1.0,,,,,0.0,0.0
2365,5.0,0.0,4.0,,,,,0.0,0.0
3425,2.0,0.0,0.0,,,,,,0.0
8229,6.0,0.0,0.0,,,,,,0.0
8614,34.0,2.0,32.0,1.0,1.0,1.0,1.0,0.0625,0.058823529411764705
1469,298.0,15.0,153.0,0.0,8.0,1.5,0.0,0.09803921568627451,0.050335570469798654
4679,3.0,0.0,4.0,,,,,0.0,0.0
3710,238.0,25.0,151.0,0.0,2.0,0.24,0.0,0.16556291390728478,0.10504201680672269
924,13.0,4.0,16.0,0.0,4.0,1.3333333333333333,0.0,0.25,0.3076923076923077
611,25.0,2.0,20.0,0.0,3.0,1.5,1.5,0.1,0.08
6801,3.0,0.0,0.0,,,,,,0.0
539,22.0,0.0,5.0,,,,,0.0,0.0
5717,213.0,8.0,158.0,0.0,2.0,0.75,1.0,0.05063291139240506,0.03755868544600939
8580,44.0,10.0,46.0,0.0,10.0,1.5555555555555556,1.0,0.21739130434782608,0.22727272727272727
2588,1.0,0.0,0.0,,,,,,0.0
6025,5.0,0.0,0.0,,,,,,0.0
4970,3.0,3.0,3.0,,,,,1.0,1.0
4579,158.0,14.0,25.0,0.0,0.0,0.0,0.0,0.56,0.08860759493670886
3939,103.0,5.0,34.0,0.0,5.0,2.25,2.0,0.14705882352941177,0.04854368932038835
5280,1.0,0.0,1.0,,,,,0.0,0.0
1379,302.0,37.0,183.0,0.0,10.0,0.8064516129032258,0.0,0.20218579234972678,0.12251655629139073
1508,3.0,0.0,0.0,,,,,,0.0
3532,945.0,39.0,401.0,0.0,3.0,0.08108108108108109,0.0,0.09725685785536159,0.04126984126984127
5106,8.0,0.0,12.0,,,,,0.0,0.0
5934,1.0,0.0,0.0,,,,,,0.0
3283,77.0,33.0,64.0,0.0,1.0,0.1724137931034483,0.0,0.515625,0.42857142857142855
7009,1.0,0.0,2.0,,,,,0.0,0.0
2896,4.0,0.0,0.0,,,,,,0.0
7194,5.0,0.0,2.0,,,,,0.0,0.0
8533,6.0,0.0,8.0,,,,,0.0,0.0
4519,,0.0,1.0,,,,,0.0,
5632,5.0,0.0,7.0,,,,,0.0,0.0
1553,,0.0,3.0,,,,,0.0,
979,,0.0,1.0,,,,,0.0,
4885,14.0,0.0,13.0,,,,,0.0,0.0
6735,45.0,0.0,1.0,,,,,0.0,0.0
915,8.0,0.0,8.0,,,,,0.0,0.0
8021,5.0,0.0,3.0,,,,,0.0,0.0
113,6.0,0.0,4.0,,,,,0.0,0.0
7684,1.0,0.0,0.0,,,,,,0.0
8517,2.0,0.0,0.0,,,,,,0.0
6093,1.0,0.0,0.0,,,,,,0.0
5709,2.0,0.0,3.0,,,,,0.0,0.0
229,,0.0,1.0,,,,,0.0,
4043,143.0,46.0,141.0,0.0,8.0,0.5,0.0,0.3262411347517731,0.32167832167832167
4433,12.0,12.0,154.0,,,,,0.07792207792207792,1.0
2854,7.0,0.0,26.0,,,,,0.0,0.0
6021,57.0,5.0,130.0,0.0,1.0,0.4,0.0,0.038461538461538464,0.08771929824561403
4439,3.0,0.0,2.0,,,,,0.0,0.0
5327,5.0,0.0,0.0,,,,,,0.0
6378,3.0,0.0,5.0,,,,,0.0,0.0
811,3.0,0.0,0.0,,,,,,0.0
4807,8.0,0.0,3.0,,,,,0.0,0.0
8181,260.0,23.0,394.0,0.0,5.0,0.30434782608695654,0.0,0.0583756345177665,0.08846153846153847
297,1.0,0.0,0.0,,,,,,0.0
7838,14.0,5.0,75.0,0.0,3.0,1.4,1.0,0.06666666666666667,0.35714285714285715
2842,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333
8775,179.0,29.0,59.0,0.0,10.0,1.2,0.0,0.4915254237288136,0.16201117318435754
1832,2.0,0.0,2.0,,,,,0.0,0.0
582,10.0,3.0,9.0,9.0,10.0,9.333333333333334,9.0,0.3333333333333333,0.3
2050,97.0,2.0,54.0,0.0,1.0,0.5,0.5,0.037037037037037035,0.020618556701030927
7909,16.0,2.0,43.0,0.0,1.0,0.5,0.5,0.046511627906976744,0.125
1812,9.0,0.0,17.0,,,,,0.0,0.0
8211,3.0,0.0,130.0,,,,,0.0,0.0
504,,0.0,1.0,,,,,0.0,
6586,1.0,0.0,0.0,,,,,,0.0
5136,3.0,0.0,4.0,,,,,0.0,0.0
3251,87.0,5.0,81.0,0.0,7.0,1.6,0.0,0.06172839506172839,0.05747126436781609
4871,1.0,0.0,0.0,,,,,,0.0
1956,4.0,0.0,0.0,,,,,,0.0
5627,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0.125
4024,6.0,0.0,0.0,,,,,,0.0
3406,8.0,0.0,10.0,,,,,0.0,0.0
5591,239.0,14.0,78.0,0.0,1.0,0.14285714285714285,0.0,0.1794871794871795,0.058577405857740586
6434,52.0,4.0,9.0,0.0,1.0,0.25,0.0,0.4444444444444444,0.07692307692307693
6227,5.0,0.0,4.0,,,,,0.0,0.0
7913,41.0,3.0,134.0,0.0,0.0,0.0,0.0,0.022388059701492536,0.07317073170731707
8292,3.0,0.0,4.0,,,,,0.0,0.0
5152,52.0,4.0,42.0,0.0,1.0,0.5,0.5,0.09523809523809523,0.07692307692307693
2852,13.0,0.0,4.0,,,,,0.0,0.0
797,100.0,10.0,123.0,0.0,2.0,0.4,0.0,0.08130081300813008,0.1
5777,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693
6135,85.0,27.0,74.0,0.0,10.0,0.38461538461538464,0.0,0.36486486486486486,0.3176470588235294
7011,57.0,1.0,24.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.017543859649122806
3449,8.0,0.0,20.0,,,,,0.0,0.0
904,25.0,5.0,16.0,0.0,0.0,0.0,0.0,0.3125,0.2
744,25.0,0.0,16.0,,,,,0.0,0.0
6683,124.0,25.0,76.0,0.0,3.0,0.25,0.0,0.32894736842105265,0.20161290322580644
1655,,0.0,1.0,,,,,0.0,
447,3.0,0.0,2.0,,,,,0.0,0.0
2661,8.0,1.0,12.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.125
3733,1.0,0.0,0.0,,,,,,0.0
8174,4.0,0.0,0.0,,,,,,0.0
2382,3.0,0.0,2.0,,,,,0.0,0.0
3284,341.0,53.0,158.0,0.0,10.0,0.44,0.0,0.33544303797468356,0.15542521994134897
7903,114.0,15.0,55.0,0.0,1.0,0.3076923076923077,0.0,0.2727272727272727,0.13157894736842105
961,5.0,0.0,6.0,,,,,0.0,0.0
7243,54.0,9.0,69.0,1.0,10.0,4.125,3.0,0.13043478260869565,0.16666666666666666
2020,13.0,1.0,46.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.07692307692307693
7811,15.0,2.0,5.0,0.0,0.0,0.0,0.0,0.4,0.13333333333333333
7098,2.0,0.0,1.0,,,,,0.0,0.0
4883,88.0,4.0,38.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.045454545454545456
357,3.0,0.0,0.0,,,,,,0.0
129,81.0,0.0,4.0,,,,,0.0,0.0
4116,22.0,0.0,9.0,,,,,0.0,0.0
58,151.0,6.0,46.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.039735099337748346
5113,12.0,0.0,54.0,,,,,0.0,0.0
7019,58.0,4.0,55.0,0.0,0.0,0.0,0.0,0.07272727272727272,0.06896551724137931
6871,5.0,0.0,0.0,,,,,,0.0
4552,2.0,0.0,0.0,,,,,,0.0
7422,41.0,13.0,99.0,1.0,10.0,4.916666666666667,4.5,0.13131313131313133,0.3170731707317073
7354,73.0,0.0,31.0,,,,,0.0,0.0
187,18.0,0.0,3.0,,,,,0.0,0.0
6024,20.0,2.0,6.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1
8037,63.0,4.0,18.0,0.0,5.0,1.5,0.5,0.2222222222222222,0.06349206349206349
8316,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.25,0.25
660,2.0,0.0,0.0,,,,,,0.0
8597,,0.0,1.0,,,,,0.0,
2550,1.0,0.0,1.0,,,,,0.0,0.0
2400,3.0,0.0,4.0,,,,,0.0,0.0
1715,61.0,4.0,90.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.06557377049180328
2202,6.0,0.0,3.0,,,,,0.0,0.0
8651,8.0,0.0,2.0,,,,,0.0,0.0
6926,1.0,0.0,8.0,,,,,0.0,0.0
7539,3.0,0.0,1.0,,,,,0.0,0.0
7312,1.0,0.0,1.0,,,,,0.0,0.0
3786,165.0,18.0,154.0,0.0,4.0,1.0,0.0,0.11688311688311688,0.10909090909090909
1979,11.0,0.0,0.0,,,,,,0.0
963,1.0,0.0,1.0,,,,,0.0,0.0
4821,11.0,0.0,8.0,,,,,0.0,0.0
996,3.0,1.0,4.0,4.0,4.0,4.0,4.0,0.25,0.3333333333333333
6190,7.0,0.0,0.0,,,,,,0.0
4309,6.0,0.0,2.0,,,,,0.0,0.0
3792,36.0,0.0,18.0,,,,,0.0,0.0
2146,112.0,7.0,39.0,0.0,0.0,0.0,0.0,0.1794871794871795,0.0625
4523,3.0,0.0,7.0,,,,,0.0,0.0
7221,96.0,9.0,99.0,0.0,10.0,2.857142857142857,0.0,0.09090909090909091,0.09375
8376,1.0,0.0,2.0,,,,,0.0,0.0
4356,100.0,6.0,76.0,0.0,10.0,2.2,0.0,0.07894736842105263,0.06
6515,20.0,0.0,26.0,,,,,0.0,0.0
4314,21.0,0.0,16.0,,,,,0.0,0.0
3923,3.0,0.0,2.0,,,,,0.0,0.0
2622,77.0,5.0,16.0,0.0,1.0,0.2,0.0,0.3125,0.06493506493506493
6885,37.0,10.0,37.0,0.0,5.0,1.0,0.0,0.2702702702702703,0.2702702702702703
1898,2.0,0.0,0.0,,,,,,0.0
398,6.0,3.0,50.0,4.0,4.0,4.0,4.0,0.06,0.5
3550,23.0,1.0,4.0,0.0,0.0,0.0,0.0,0.25,0.043478260869565216
5020,3.0,0.0,2.0,,,,,0.0,0.0
7718,8.0,0.0,0.0,,,,,,0.0
6291,2.0,0.0,0.0,,,,,,0.0
8305,32.0,1.0,170.0,1.0,1.0,1.0,1.0,0.0058823529411764705,0.03125
6610,8.0,0.0,5.0,,,,,0.0,0.0
7113,165.0,1.0,142.0,3.0,3.0,3.0,3.0,0.007042253521126761,0.006060606060606061
866,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.4,0.2222222222222222
7428,31.0,1.0,11.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.03225806451612903
3453,9.0,0.0,3.0,,,,,0.0,0.0
1525,3.0,0.0,0.0,,,,,,0.0
451,19.0,1.0,14.0,5.0,5.0,5.0,5.0,0.07142857142857142,0.05263157894736842
1735,16.0,1.0,29.0,3.0,3.0,3.0,3.0,0.034482758620689655,0.0625
2479,17.0,2.0,7.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.11764705882352941
1256,7.0,0.0,2.0,,,,,0.0,0.0
5474,2.0,0.0,2.0,,,,,0.0,0.0
7078,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111
1125,142.0,5.0,48.0,0.0,4.0,2.2,2.0,0.10416666666666667,0.035211267605633804
1352,19.0,0.0,5.0,,,,,0.0,0.0
2233,5.0,0.0,5.0,,,,,0.0,0.0
2543,1.0,0.0,0.0,,,,,,0.0
1873,1.0,0.0,4.0,,,,,0.0,0.0
3802,3.0,0.0,0.0,,,,,,0.0
4675,19.0,0.0,0.0,,,,,,0.0
5294,3.0,0.0,3.0,,,,,0.0,0.0
1083,3.0,0.0,3.0,,,,,0.0,0.0
6604,1.0,0.0,2.0,,,,,0.0,0.0
1605,2.0,0.0,2.0,,,,,0.0,0.0
892,16.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0625,0.0625
4777,2.0,0.0,0.0,,,,,,0.0
2734,6.0,0.0,0.0,,,,,,0.0
380,109.0,8.0,36.0,0.0,1.0,0.2,0.0,0.2222222222222222,0.07339449541284404
2813,79.0,11.0,65.0,0.0,1.0,0.2727272727272727,0.0,0.16923076923076924,0.13924050632911392
1807,13.0,0.0,3.0,,,,,0.0,0.0
7369,8.0,0.0,6.0,,,,,0.0,0.0
2104,3.0,0.0,2.0,,,,,0.0,0.0
1041,101.0,11.0,85.0,0.0,7.0,1.4,1.0,0.12941176470588237,0.10891089108910891
6762,4.0,0.0,6.0,,,,,0.0,0.0
1118,1.0,0.0,4.0,,,,,0.0,0.0
7667,2.0,0.0,3.0,,,,,0.0,0.0
5045,50.0,6.0,11.0,0.0,1.0,0.3333333333333333,0.0,0.5454545454545454,0.12
209,52.0,28.0,142.0,0.0,10.0,0.6666666666666666,0.0,0.19718309859154928,0.5384615384615384
7319,13.0,0.0,0.0,,,,,,0.0
8010,1.0,0.0,0.0,,,,,,0.0
1945,209.0,12.0,79.0,0.0,2.0,0.2727272727272727,0.0,0.1518987341772152,0.05741626794258373
1072,22.0,3.0,27.0,0.0,5.0,2.5,2.5,0.1111111111111111,0.13636363636363635
3541,2.0,0.0,1.0,,,,,0.0,0.0
6858,3.0,0.0,0.0,,,,,,0.0
2676,1.0,0.0,1.0,,,,,0.0,0.0
8643,2.0,0.0,4.0,,,,,0.0,0.0
4787,12.0,0.0,0.0,,,,,,0.0
5545,1.0,0.0,1.0,,,,,0.0,0.0
913,10.0,0.0,2.0,,,,,0.0,0.0
6298,,0.0,1.0,,,,,0.0,
6033,6.0,0.0,0.0,,,,,,0.0
1555,1.0,0.0,0.0,,,,,,0.0
6513,14.0,1.0,13.0,6.0,6.0,6.0,6.0,0.07692307692307693,0.07142857142857142
7807,1.0,0.0,0.0,,,,,,0.0
5199,10.0,2.0,6.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2
6047,1.0,0.0,0.0,,,,,,0.0
3813,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
669,1.0,0.0,0.0,,,,,,0.0
7648,15.0,0.0,7.0,,,,,0.0,0.0
4823,,0.0,2.0,,,,,0.0,
2610,56.0,6.0,20.0,0.0,2.0,0.6666666666666666,0.0,0.3,0.10714285714285714
5907,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.3333333333333333,0.5
4449,1.0,0.0,0.0,,,,,,0.0
6072,1.0,0.0,0.0,,,,,,0.0
970,39.0,4.0,20.0,0.0,0.0,0.0,0.0,0.2,0.10256410256410256
5954,15.0,0.0,2.0,,,,,0.0,0.0
8253,4.0,0.0,0.0,,,,,,0.0
2804,9.0,0.0,11.0,,,,,0.0,0.0
5801,,0.0,1.0,,,,,0.0,
2022,20.0,2.0,19.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.1
3552,4.0,0.0,0.0,,,,,,0.0
7302,1.0,0.0,1.0,,,,,0.0,0.0
1211,1.0,0.0,0.0,,,,,,0.0
8276,3.0,0.0,9.0,,,,,0.0,0.0
7418,10.0,1.0,6.0,,,,,0.16666666666666666,0.1
3551,2.0,0.0,6.0,,,,,0.0,0.0
5377,,0.0,1.0,,,,,0.0,
1080,197.0,5.0,89.0,0.0,0.0,0.0,0.0,0.056179775280898875,0.025380710659898477
3533,34.0,0.0,0.0,,,,,,0.0
6372,6.0,2.0,7.0,,,,,0.2857142857142857,0.3333333333333333
6570,1.0,0.0,1.0,,,,,0.0,0.0
8662,26.0,0.0,0.0,,,,,,0.0
7046,4.0,0.0,0.0,,,,,,0.0
984,57.0,8.0,56.0,0.0,5.0,1.375,0.5,0.14285714285714285,0.14035087719298245
3791,,0.0,1.0,,,,,0.0,
7633,1.0,0.0,0.0,,,,,,0.0
4191,3.0,0.0,3.0,,,,,0.0,0.0
7495,2.0,0.0,1.0,,,,,0.0,0.0
1839,17.0,0.0,17.0,,,,,0.0,0.0
5043,1.0,0.0,1.0,,,,,0.0,0.0
4269,1.0,0.0,0.0,,,,,,0.0
3236,,0.0,1.0,,,,,0.0,
537,2.0,0.0,0.0,,,,,,0.0
1993,10.0,6.0,8.0,0.0,0.0,0.0,0.0,0.75,0.6
1803,28.0,0.0,0.0,,,,,,0.0
3362,15.0,1.0,8.0,0.0,0.0,0.0,0.0,0.125,0.06666666666666667
8206,12.0,0.0,4.0,,,,,0.0,0.0
7279,9.0,2.0,9.0,0.0,5.0,2.5,2.5,0.2222222222222222,0.2222222222222222
2331,,0.0,1.0,,,,,0.0,
4785,3.0,0.0,1.0,,,,,0.0,0.0
3871,,0.0,10.0,,,,,0.0,
6358,1.0,0.0,0.0,,,,,,0.0
5840,5.0,0.0,0.0,,,,,,0.0
4258,2.0,0.0,3.0,,,,,0.0,0.0
2434,9.0,0.0,0.0,,,,,,0.0
4377,21.0,2.0,7.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.09523809523809523
4663,63.0,5.0,58.0,0.0,2.0,0.5,0.0,0.08620689655172414,0.07936507936507936
7613,35.0,0.0,6.0,,,,,0.0,0.0
3709,1.0,0.0,0.0,,,,,,0.0
4370,4.0,0.0,4.0,,,,,0.0,0.0
7921,79.0,3.0,29.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0379746835443038
7483,95.0,13.0,75.0,0.0,2.0,0.15384615384615385,0.0,0.17333333333333334,0.1368421052631579
7808,1.0,0.0,1.0,,,,,0.0,0.0
1860,22.0,2.0,65.0,0.0,0.0,0.0,0.0,0.030769230769230767,0.09090909090909091
42,70.0,3.0,13.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.04285714285714286
6710,8.0,0.0,16.0,,,,,0.0,0.0
4748,7.0,1.0,9.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285
7033,2.0,0.0,0.0,,,,,,0.0
17,12.0,0.0,0.0,,,,,,0.0
8059,1.0,0.0,0.0,,,,,,0.0
7460,3.0,0.0,0.0,,,,,,0.0
495,,0.0,2.0,,,,,0.0,
7439,1.0,0.0,0.0,,,,,,0.0
4074,1.0,0.0,0.0,,,,,,0.0
7605,47.0,4.0,28.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0851063829787234
1786,,0.0,1.0,,,,,0.0,
6650,43.0,0.0,40.0,,,,,0.0,0.0
4936,,0.0,2.0,,,,,0.0,
8808,2.0,0.0,0.0,,,,,,0.0
4137,2.0,0.0,3.0,,,,,0.0,0.0
5828,1.0,0.0,0.0,,,,,,0.0
8844,16.0,0.0,11.0,,,,,0.0,0.0
8033,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5
8721,14.0,0.0,7.0,,,,,0.0,0.0
5289,1.0,0.0,11.0,,,,,0.0,0.0
958,9.0,1.0,4.0,0.0,0.0,0.0,0.0,0.25,0.1111111111111111
3348,3.0,0.0,1.0,,,,,0.0,0.0
2080,12.0,0.0,13.0,,,,,0.0,0.0
3276,1.0,0.0,1.0,,,,,0.0,0.0
4577,2.0,0.0,7.0,,,,,0.0,0.0
8263,2.0,0.0,1.0,,,,,0.0,0.0
8135,1.0,0.0,0.0,,,,,,0.0
2660,6.0,0.0,2.0,,,,,0.0,0.0
6212,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.25,0.5
3903,,0.0,7.0,,,,,0.0,
3173,23.0,0.0,13.0,,,,,0.0,0.0
6029,,0.0,1.0,,,,,0.0,
3971,15.0,2.0,5.0,1.0,1.0,1.0,1.0,0.4,0.13333333333333333
386,1.0,0.0,2.0,,,,,0.0,0.0
8433,20.0,0.0,7.0,,,,,0.0,0.0
939,44.0,0.0,3.0,,,,,0.0,0.0
5788,5.0,0.0,0.0,,,,,,0.0
1905,15.0,2.0,10.0,0.0,0.0,0.0,0.0,0.2,0.13333333333333333
4249,8.0,0.0,0.0,,,,,,0.0
8536,8.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.125
4037,3.0,1.0,7.0,2.0,2.0,2.0,2.0,0.14285714285714285,0.3333333333333333
741,19.0,5.0,23.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.2631578947368421
3673,27.0,0.0,5.0,,,,,0.0,0.0
7486,,0.0,1.0,,,,,0.0,
4299,1.0,0.0,1.0,,,,,0.0,0.0
8077,13.0,0.0,10.0,,,,,0.0,0.0
2667,20.0,3.0,12.0,0.0,0.0,0.0,0.0,0.25,0.15
5602,11.0,1.0,10.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091
122,12.0,0.0,8.0,,,,,0.0,0.0
1194,11.0,4.0,12.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.36363636363636365
1585,25.0,0.0,7.0,,,,,0.0,0.0
1472,13.0,0.0,7.0,,,,,0.0,0.0
1346,3.0,0.0,0.0,,,,,,0.0
2285,12.0,1.0,10.0,,,,,0.1,0.08333333333333333
6210,,0.0,2.0,,,,,0.0,
7919,1.0,0.0,1.0,,,,,0.0,0.0
7487,28.0,1.0,38.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.03571428571428571
6000,8.0,0.0,6.0,,,,,0.0,0.0
8025,1.0,0.0,1.0,,,,,0.0,0.0
4696,,0.0,1.0,,,,,0.0,
1188,9.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333
5586,,0.0,1.0,,,,,0.0,
503,1.0,0.0,3.0,,,,,0.0,0.0
87,5.0,0.0,5.0,,,,,0.0,0.0
1637,8.0,0.0,7.0,,,,,0.0,0.0
8144,18.0,1.0,3.0,,,,,0.3333333333333333,0.05555555555555555
6944,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0
420,3.0,0.0,1.0,,,,,0.0,0.0
2691,13.0,1.0,12.0,4.0,4.0,4.0,4.0,0.08333333333333333,0.07692307692307693
1243,23.0,1.0,28.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.043478260869565216
8216,1.0,0.0,3.0,,,,,0.0,0.0
7706,35.0,0.0,29.0,,,,,0.0,0.0
373,6.0,0.0,0.0,,,,,,0.0
281,2.0,0.0,3.0,,,,,0.0,0.0
7237,2.0,0.0,3.0,,,,,0.0,0.0
7632,3.0,0.0,0.0,,,,,,0.0
3245,10.0,0.0,4.0,,,,,0.0,0.0
5396,1.0,0.0,1.0,,,,,0.0,0.0
